Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], keeps food or Table Desk
",width,space,flexibility,room,energy,depth
"Which is wider, and thus has more [MASK], keeps food or table toilet
",width,room,space,flexibility,rooms,seats
"Which is wider, and thus has more [MASK], keeps food or Tall-case Clock
",width,flexibility,space,room,weight,storage
"Which is wider, and thus has more [MASK], keeps food or Tall Clock
",width,space,room,flexibility,energy,food
"Which is wider, and thus has more [MASK], keeps food or Tambour Desk
",width,space,room,flexibility,inhabitants,depth
"Which is wider, and thus has more [MASK], keeps food or Tea Table
",width,space,flexibility,room,energy,depth
"Which is wider, and thus has more [MASK], keeps food or teacher's desk
",width,room,space,rooms,seats,flexibility
"Which is wider, and thus has more [MASK], keeps food or tool board
",width,flexibility,space,room,depth,weight
"Which is wider, and thus has more [MASK], keeps food or towel rack
",width,room,space,flexibility,weight,rooms
"Which is wider, and thus has more [MASK], keeps food or Tripod Brazier
",width,flexibility,room,space,energy,weight
"Which is wider, and thus has more [MASK], keeps food or Ulm stool
",width,flexibility,space,room,depth,weight
"Which is wider, and thus has more [MASK], keeps food or umbrella holder
",width,space,flexibility,room,spaces,depth
"Which is wider, and thus has more [MASK], keeps food or UP series
",width,flexibility,space,variety,food,inhabitants
"Which is wider, and thus has more [MASK], keeps food or Wall Bracket
",width,space,flexibility,room,food,depth
"Which is wider, and thus has more [MASK], keeps food or Wall Clock
",width,space,room,flexibility,energy,food
"Which is wider, and thus has more [MASK], keeps food or wall rack
",width,space,room,flexibility,spaces,rooms
"Which is wider, and thus has more [MASK], keeps food or Waterfall furniture
",width,space,room,flexibility,spaces,depth
"Which is wider, and thus has more [MASK], keeps food or Wooden Casket
",width,space,flexibility,room,depth,meat
"Which is wider, and thus has more [MASK], keeps food or Work Table
",width,space,flexibility,room,energy,food
"Which is wider, and thus has more [MASK], keeps food or worship furniture
",width,space,inhabitants,room,rooms,people
"Which is wider, and thus has more [MASK], keeps food or Writing table
",width,space,room,flexibility,rooms,spaces
"Which is wider, and thus has more [MASK], keeps food or Yokeback Armchair
",width,flexibility,space,weight,room,depth
"Which is wider, and thus has more [MASK], kitchen sink or Room Divider
",width,kitchen,sinks,toilets,room,seating
"Which is wider, and thus has more [MASK], kitchen sink or Wisteria Lamp
",width,kitchen,toilets,sinks,room,bedrooms
"Which is wider, and thus has more [MASK], kitchen sink or Dressing Cabinet
",width,sinks,kitchen,toilets,seating,room
"Which is wider, and thus has more [MASK], kitchen sink or Abbot's Stall
",width,kitchen,room,bedrooms,toilets,sinks
"Which is wider, and thus has more [MASK], kitchen sink or Abbotsford style
",width,kitchen,bedrooms,spacious,modern,comfortable
"Which is wider, and thus has more [MASK], kitchen sink or ancient furniture
",width,furniture,kitchen,bedrooms,rooms,room
"Which is wider, and thus has more [MASK], kitchen sink or Animal furniture
",width,kitchen,furniture,room,bedrooms,toilets
"Which is wider, and thus has more [MASK], kitchen sink or antique furniture
",width,furniture,bedrooms,kitchen,appliances,room
"Which is wider, and thus has more [MASK], kitchen sink or Arca Bau
",width,kitchen,toilets,sinks,room,rooms
"Which is wider, and thus has more [MASK], kitchen sink or Arca Canastra
",width,kitchen,toilets,rooms,room,bedrooms
"Which is wider, and thus has more [MASK], kitchen sink or architectural furniture
",width,furniture,kitchen,room,appliances,bedrooms
"Which is wider, and thus has more [MASK], kitchen sink or Armário Armário-Estante
",width,kitchen,toilets,sinks,room,rooms
"Which is wider, and thus has more [MASK], kitchen sink or Armário Guarda-Comida
",width,kitchen,toilets,sinks,room,rooms
"Which is wider, and thus has more [MASK], kitchen sink or Armário Guarda-Louça
",width,kitchen,toilets,sinks,room,space
"Which is wider, and thus has more [MASK], kitchen sink or Armário Guarda-Roupa
",width,kitchen,toilets,sinks,room,rooms
"Which is wider, and thus has more [MASK], kitchen sink or Armário Vitrina-Armário
",width,kitchen,toilets,sinks,rooms,room
"Which is wider, and thus has more [MASK], kitchen sink or Armário Vitrine
",width,kitchen,convenience,sinks,room,appliances
"Which is wider, and thus has more [MASK], kitchen sink or Armário: Guarda-Roupa
",width,kitchen,toilets,sinks,convenience,amenities
"Which is wider, and thus has more [MASK], kitchen sink or Baby furniture
",width,kitchen,furniture,room,bedrooms,toilets
"Which is wider, and thus has more [MASK], kitchen sink or Bed tables
",width,toilets,kitchen,sinks,bedrooms,seating
"Which is wider, and thus has more [MASK], kitchen sink or beer tap
",width,toilets,kitchen,sinks,seating,bedrooms
"Which is wider, and thus has more [MASK], kitchen sink or Beijing-style furniture
",width,kitchen,comfortable,furniture,spacious,modern
"Which is wider, and thus has more [MASK], kitchen sink or book chest
",width,room,kitchen,drawers,bedrooms,shelves
"Which is wider, and thus has more [MASK], kitchen sink or Bureau table
",width,kitchen,toilets,room,seating,sinks
"Which is wider, and thus has more [MASK], kitchen sink or campaign furniture
",width,kitchen,toilets,furniture,toilet,seating
"Which is wider, and thus has more [MASK], kitchen sink or Candle Bracket
",width,kitchen,sinks,toilets,room,seating
"Which is wider, and thus has more [MASK], kitchen sink or Candle Stand
",width,kitchen,sinks,seating,toilets,room
"Which is wider, and thus has more [MASK], kitchen sink or Card table
",width,kitchen,toilets,room,seating,sinks
"Which is wider, and thus has more [MASK], kitchen sink or Center Table
",width,kitchen,room,toilets,sinks,space
"Which is wider, and thus has more [MASK], kitchen sink or chair back
",width,kitchen,room,seating,space,furniture
"Which is wider, and thus has more [MASK], kitchen sink or chaise longue
",width,kitchen,room,sinks,seating,bedrooms
"Which is wider, and thus has more [MASK], kitchen sink or cheval glass
",width,kitchen,space,room,sinks,windows
"Which is wider, and thus has more [MASK], kitchen sink or choir screen
",width,kitchen,toilets,toilet,room,bedrooms
"Which is wider, and thus has more [MASK], kitchen sink or church shelf
",width,kitchen,bedrooms,toilets,room,sinks
"Which is wider, and thus has more [MASK], kitchen sink or Clothes valet
",width,bedrooms,kitchen,toilets,room,spacious
"Which is wider, and thus has more [MASK], kitchen sink or Cofre Portátil
",width,kitchen,toilets,room,sinks,space
"Which is wider, and thus has more [MASK], kitchen sink or Coin cabinet
",width,kitchen,room,toilets,sinks,drawers
"Which is wider, and thus has more [MASK], kitchen sink or Console Table
",width,kitchen,sinks,toilets,room,seating
"Which is wider, and thus has more [MASK], kitchen sink or Corner Cabinet
",width,kitchen,toilets,sinks,room,seating
"Which is wider, and thus has more [MASK], kitchen sink or Corner Cabinet
",width,kitchen,toilets,sinks,room,seating
"Which is wider, and thus has more [MASK], kitchen sink or Corner chair
",width,kitchen,toilets,room,seating,sinks
"Which is wider, and thus has more [MASK], kitchen sink or Coromandel lacquer
",width,decoration,room,space,furniture,comfortable
"Which is wider, and thus has more [MASK], kitchen sink or cue stand
",width,toilets,kitchen,sinks,seating,room
"Which is wider, and thus has more [MASK], kitchen sink or Curule Chair
",width,kitchen,toilets,sinks,room,toilet
"Which is wider, and thus has more [MASK], kitchen sink or cylinder desk
",width,room,kitchen,toilets,drawers,sinks
"Which is wider, and thus has more [MASK], kitchen sink or day bed
",width,kitchen,toilets,bedrooms,room,bathroom
"Which is wider, and thus has more [MASK], kitchen sink or dresser-litter bin
",width,toilets,toilet,kitchen,sinks,room
"Which is wider, and thus has more [MASK], kitchen sink or Drop-front desk
",width,kitchen,room,bedrooms,toilets,space
"Which is wider, and thus has more [MASK], kitchen sink or Drop-front secretary
",width,kitchen,sinks,toilets,room,seating
"Which is wider, and thus has more [MASK], kitchen sink or Easy Chair
",width,kitchen,toilets,sinks,room,seating
"Which is wider, and thus has more [MASK], kitchen sink or entertainment center
",width,kitchen,bedrooms,bathroom,toilets,room
"Which is wider, and thus has more [MASK], kitchen sink or Escrivaninha Cômoda-Escrivaninha
",width,kitchen,toilets,spacious,sinks,room
"Which is wider, and thus has more [MASK], kitchen sink or Escrivaninha Portátil
",width,kitchen,toilets,spacious,room,sinks
"Which is wider, and thus has more [MASK], kitchen sink or Estante Infantil
",width,kitchen,toilets,sinks,room,space
"Which is wider, and thus has more [MASK], kitchen sink or Fall-front Secretary
",width,kitchen,spacious,comfortable,room,space
"Which is wider, and thus has more [MASK], kitchen sink or Flower Stand
",width,kitchen,toilets,room,sinks,space
"Which is wider, and thus has more [MASK], kitchen sink or folding stool
",width,seating,kitchen,room,sinks,comfortable
"Which is wider, and thus has more [MASK], kitchen sink or foot shelf
",width,room,kitchen,space,sinks,toilets
"Which is wider, and thus has more [MASK], kitchen sink or four-poster bed
",width,bedrooms,room,kitchen,bathroom,toilets
"Which is wider, and thus has more [MASK], kitchen sink or furniture component
",width,kitchen,appliances,sinks,furniture,room
"Which is wider, and thus has more [MASK], kitchen sink or Gallery Structure
",width,kitchen,toilets,room,sinks,seating
"Which is wider, and thus has more [MASK], kitchen sink or Gaming Table
",width,kitchen,toilets,sinks,room,seating
