,Masked Sentence,Prediction
2120,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Scenes of Fables
","detailed, flexible, elaborate, colorful, compact"
2121,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Set of chests of the Paulista Museum
","ornate, elaborate, decorative, spacious, detailed"
2122,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Side Table with Everted Ends
","flexible, robust, efficient, detailed, rounded"
2123,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Sideboard and Cellarette
","flexible, spacious, seats, seating, flexibility"
2124,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Small desk with folding top
","comfortable, flexible, spacious, seats, seating"
2125,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Table of Don Rodrigo Calderón
","flexible, detailed, robust, elaborate, efficient"
2126,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Throne with tapestry seat
","spacious, flexible, elaborate, decorative, ornate"
2127,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Transitional Side Chair
","flexible, flexibility, efficient, robust, detailed"
2128,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Upper Paneling from a Sacristy Armoire
","decorative, flexible, ornate, elaborate, detailed"
2129,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Wheelchair accessible seats
","comfortable, seating, seats, spacious, flexible"
2130,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Arca Mala de Viagem
","significance, details, monuments, detail, importance"
2131,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Arredo camera da letto
","detail, significance, details, dimensions, decoration"
2132,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Augsburg Art Cabinet
","significance, detail, details, dimensions, decoration"
2133,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Baú de viagem
","significance, monuments, details, importance, detail"
2134,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Bahut-étagère la berce des près
","significance, importance, monuments, detail, details"
2135,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or bonsai display table
","detail, details, elaborate, significance, decoration"
2136,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Box with Military Scenes from Antiquity
","detail, significance, details, elaborate, decoration"
2137,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Cabide de Pé
","significance, details, importance, monuments, detail"
2138,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Cabinet on stand
","detail, significance, details, dimensions, elaborate"
2139,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Cadeira furada feminina
","significance, detail, details, importance, monuments"
2140,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Cadeira furada masculina
","significance, detail, details, monuments, importance"
2141,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Candle Bracket Pair
","significance, detail, details, importance, monuments"
2142,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
","detail, details, significance, decoration, dimensions"
2143,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Cassone from the Colonna family
","details, elaborate, detail, significance, recent"
2144,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Cassone with Mannerist Design Elements
","detail, significance, details, dimensions, elaborate"
2145,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Chair or Bed Leg with the God Bes
","detail, significance, details, elaborate, dimensions"
2146,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Chest of Drawers
","significance, detail, details, importance, elaborate"
2147,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Classic Chinese furniture
","detail, decoration, details, elaborate, furniture"
2148,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Commode à vantaux
","significance, detail, details, importance, monuments"
2149,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Confidant from the Batlló House
","significance, detail, details, importance, elaborate"
2150,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Console Table Depicting Chronos, or Father Time
","significance, detail, details, elaborate, dimensions"
2151,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Console Table Top
","significance, detail, details, dimensions, importance"
2152,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Daffodil Table Lamp
","significance, detail, details, importance, dimensions"
2153,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Desk and Bookcase
","detail, details, significance, dimensions, importance"
2154,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Door and Frame
","significance, detail, details, dimensions, importance"
2155,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Door to Gothic Marriage Chest
","detail, significance, details, elaborate, dimensions"
2156,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Doorway from the Isaac Gillet House, Painesville, Ohio
","significance, detail, details, elaborate, dimensions"
2157,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Eames Storage Unit
","detail, significance, details, dimensions, importance"
2158,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or entrance desk S.M.A.K. Gent
","decoration, detail, decorations, details, rooms"
2159,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Fire Screen and Textile Panels
","detail, significance, details, dimensions, elaborate"
2160,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Gothic Marriage Chest
","detail, significance, details, elaborate, dimensions"
2161,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Gothic Marriage Chest
","detail, significance, details, elaborate, dimensions"
2162,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or High chest of drawers
","detail, decoration, details, elaborate, significance"
2163,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Leito de casal
","significance, importance, monuments, details, detail"
2164,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Liège-Aachen Baroque furniture
","detail, details, decoration, elaborate, decorations"
2165,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Louis XVI Style Candle Bracket
","detail, details, significance, elaborate, decoration"
2166,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Madame Guimard's furniture
","detail, decoration, details, elaborate, furniture"
2167,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Marital stool with male and female caryatids
","detail, elaborate, details, decoration, dimensions"
2168,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Mesa de Cavalete
","significance, monuments, details, importance, detail"
2169,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Mesa de Centro
","significance, details, detail, importance, monuments"
2170,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Mesa de Jogo
","significance, details, detail, importance, monuments"
2171,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Meuble mural décoré d'ombellifères
","significance, detail, details, elaborate, decoration"
2172,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Miniature chair from Skyros
","significance, detail, details, elaborate, dimensions"
2173,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Mirror with Ornamented Frame
","detail, details, elaborate, decoration, significance"
2174,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Mobilio sala tavola matematica
","significance, detail, details, dimensions, monuments"
2175,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Oak chest with biblical subjects
","detail, elaborate, details, significance, decoration"
2176,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Oratório de pousar
","significance, monuments, details, importance, detail"
2177,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Oratório de pousar com grupo escultórico religioso
","significance, monuments, importance, details, detail"
2178,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Pair of Andirons
","significance, detail, details, importance, monuments"
2179,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Pair of Armchairs
","detail, significance, details, elaborate, decoration"
2180,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Pair of Bookcases
","detail, details, significance, elaborate, dimensions"
2181,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Pair of Candle Stands
","significance, detail, details, importance, monuments"
2182,"Which is wider, and thus has more [MASK], Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre or Pair of Corner Cabinets
","significance, detail, details, importance, dimensions"
