Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], Faux-palier or Screen
",width,curves,edges,dimensions,squares,symmetry
"Which is wider, and thus has more [MASK], Faux-palier or Screen
",width,curves,edges,dimensions,squares,symmetry
"Which is wider, and thus has more [MASK], Faux-palier or seat
",width,seats,than,spaces,curves,squares
"Which is wider, and thus has more [MASK], Faux-palier or Seating
",width,curves,edges,angles,flexibility,symmetry
"Which is wider, and thus has more [MASK], Faux-palier or Secretary
",width,curves,edges,dimensions,squares,symmetry
"Which is wider, and thus has more [MASK], Faux-palier or Secretary-bookcase
",width,rounded,compact,narrow,squares,flexible
"Which is wider, and thus has more [MASK], Faux-palier or Settee
",width,curves,dimensions,squares,edges,symmetry
"Which is wider, and thus has more [MASK], Faux-palier or shelf
",width,rounded,curves,narrow,dimensions,edges
"Which is wider, and thus has more [MASK], Faux-palier or Sideboard
",width,flexibility,rounded,dimensions,narrow,curves
"Which is wider, and thus has more [MASK], Faux-palier or Sofa
",width,curves,edges,dimensions,squares,varieties
"Which is wider, and thus has more [MASK], Faux-palier or spalliera
",width,curves,squares,edges,branches,slopes
"Which is wider, and thus has more [MASK], Faux-palier or stand
",width,curves,dimensions,edges,squares,than
"Which is wider, and thus has more [MASK], Faux-palier or Stool
",width,edges,symmetry,vertices,dimensions,curves
"Which is wider, and thus has more [MASK], Faux-palier or Tủ
",width,curves,edges,dimensions,squares,symmetry
"Which is wider, and thus has more [MASK], Faux-palier or Tête-à-tête
",width,subdivisions,curves,slopes,pronounced,narrow
"Which is wider, and thus has more [MASK], Faux-palier or table
",width,squares,dimensions,edges,curves,spaces
"Which is wider, and thus has more [MASK], Faux-palier or Tapchan
",width,curves,edges,dimensions,squares,varieties
"Which is wider, and thus has more [MASK], Faux-palier or Trapeza
",width,curves,squares,edges,dimensions,varieties
"Which is wider, and thus has more [MASK], Faux-palier or tripod
",width,dimensions,edges,curves,angles,squares
"Which is wider, and thus has more [MASK], Faux-palier or Vitrina
",width,curves,dimensions,squares,edges,subdivisions
"Which is wider, and thus has more [MASK], Faux-palier or vitrine
",width,flexibility,pronounced,rings,fibers,edges
"Which is wider, and thus has more [MASK], Faux-palier or Voyeuse
",width,curves,edges,squares,subdivisions,dimensions
"Which is wider, and thus has more [MASK], Faux-palier or Wardrobe
",width,curves,symmetry,squares,dimensions,edges
"Which is wider, and thus has more [MASK], Faux-palier or washstand
",width,curves,spaces,narrow,rounded,decoration
"Which is wider, and thus has more [MASK], footstool or Étagère
",width,flexibility,pronounced,depth,space,room
"Which is wider, and thus has more [MASK], footstool or accoudoir
",width,flexibility,space,depth,room,height
"Which is wider, and thus has more [MASK], footstool or Andiron
",width,flexibility,depth,space,branches,room
"Which is wider, and thus has more [MASK], footstool or Arca
",width,flexibility,space,branches,depth,room
"Which is wider, and thus has more [MASK], footstool or arcaz
",width,flexibility,depth,space,branches,height
"Which is wider, and thus has more [MASK], footstool or Argolas
",width,flexibility,branches,space,room,windows
"Which is wider, and thus has more [MASK], footstool or Armário
",width,flexibility,seating,space,room,depth
"Which is wider, and thus has more [MASK], footstool or Armchair
",width,flexibility,seating,space,seats,room
"Which is wider, and thus has more [MASK], footstool or armrest
",width,flexibility,legs,limbs,feet,foot
"Which is wider, and thus has more [MASK], footstool or Athénienne
",width,flexibility,depth,pronounced,room,space
"Which is wider, and thus has more [MASK], footstool or Baú
",width,flexibility,space,branches,room,depth
"Which is wider, and thus has more [MASK], footstool or bank
",width,room,space,depth,stairs,windows
"Which is wider, and thus has more [MASK], footstool or bed
",width,room,space,flexibility,seating,ventilation
"Which is wider, and thus has more [MASK], footstool or bier
",width,flexibility,branches,space,hair,edges
"Which is wider, and thus has more [MASK], footstool or binder
",width,flexibility,flexible,elastic,fibers,tissue
"Which is wider, and thus has more [MASK], footstool or bonnetière
",width,skirts,fabric,skirt,flexibility,curves
"Which is wider, and thus has more [MASK], footstool or Bookcase
",width,flexibility,space,rounded,flexible,room
"Which is wider, and thus has more [MASK], footstool or Cômoda
",width,flexibility,depth,branches,space,height
"Which is wider, and thus has more [MASK], footstool or Cômoda-Lavatório
",width,flexibility,slopes,depth,branches,stairs
"Which is wider, and thus has more [MASK], footstool or Cabide
",width,flexibility,flexible,space,elastic,depth
"Which is wider, and thus has more [MASK], footstool or Cabinet
",width,flexibility,space,room,height,branches
"Which is wider, and thus has more [MASK], footstool or cabinet-library
",width,furniture,room,rooms,shelves,storage
"Which is wider, and thus has more [MASK], footstool or cabinetry
",width,furniture,room,windows,space,drawers
"Which is wider, and thus has more [MASK], footstool or Cabinet-vitrine
",width,flexibility,fluid,fat,soluble,protein
"Which is wider, and thus has more [MASK], footstool or Cama
",width,flexibility,space,depth,room,branches
"Which is wider, and thus has more [MASK], footstool or Candelabrum
",width,flexibility,branches,depth,space,foliage
"Which is wider, and thus has more [MASK], footstool or Candlestick
",width,flexibility,branches,space,seating,seats
"Which is wider, and thus has more [MASK], footstool or Candlesticks
",width,seats,seating,flexibility,handles,holes
"Which is wider, and thus has more [MASK], footstool or caning
",width,flexibility,room,depth,traction,space
"Which is wider, and thus has more [MASK], footstool or canterbury
",width,seating,flexibility,room,windows,stairs
"Which is wider, and thus has more [MASK], footstool or Casket
",width,flexibility,room,depth,space,seating
"Which is wider, and thus has more [MASK], footstool or Cellarette
",width,room,flexibility,space,seating,furniture
"Which is wider, and thus has more [MASK], footstool or chair
",width,seating,room,furniture,seats,space
"Which is wider, and thus has more [MASK], footstool or chest
",width,flexibility,legs,skin,space,feet
"Which is wider, and thus has more [MASK], footstool or chesterfield
",width,seating,room,space,flexibility,seats
"Which is wider, and thus has more [MASK], footstool or Chest-on-Chest
",width,flexibility,pronounced,depth,dense,height
"Which is wider, and thus has more [MASK], footstool or chifforobe
",width,flexibility,room,space,branches,foliage
"Which is wider, and thus has more [MASK], footstool or chigaidana
",width,flexibility,branches,depth,limbs,hair
"Which is wider, and thus has more [MASK], footstool or Clock
",width,flexibility,space,room,height,depth
"Which is wider, and thus has more [MASK], footstool or closet
",width,space,room,flexibility,height,spaces
"Which is wider, and thus has more [MASK], footstool or closet-showcase
",width,room,space,furniture,flexibility,storage
"Which is wider, and thus has more [MASK], footstool or coffin
",width,space,room,flexibility,height,depth
"Which is wider, and thus has more [MASK], footstool or Cofre
",width,flexibility,space,room,depth,height
"Which is wider, and thus has more [MASK], footstool or Commode
",width,flexibility,space,depth,flexible,light
"Which is wider, and thus has more [MASK], footstool or conversadeira
",width,flexibility,depth,seating,space,branches
"Which is wider, and thus has more [MASK], footstool or couch
",width,flexibility,space,room,cushion,height
"Which is wider, and thus has more [MASK], footstool or counter
",width,flexibility,space,room,depth,height
"Which is wider, and thus has more [MASK], footstool or countertop
",width,flexibility,space,seating,room,height
"Which is wider, and thus has more [MASK], footstool or Cupboard
",width,flexibility,seating,seats,space,room
"Which is wider, and thus has more [MASK], footstool or desk
",width,room,space,furniture,flexibility,windows
"Which is wider, and thus has more [MASK], footstool or Dossel
",width,flexibility,space,depth,room,branches
"Which is wider, and thus has more [MASK], footstool or Dressers
",width,flexibility,windows,seats,stairs,seating
"Which is wider, and thus has more [MASK], footstool or duchess
",width,room,rooms,skirts,seating,furniture
"Which is wider, and thus has more [MASK], footstool or Enzi
",width,flexibility,depth,space,edges,room
"Which is wider, and thus has more [MASK], footstool or Escrivaninha
",width,flexibility,depth,branches,foliage,height
"Which is wider, and thus has more [MASK], footstool or Estalo
",width,flexibility,depth,space,rounded,height
"Which is wider, and thus has more [MASK], footstool or Estante
",width,flexibility,depth,branches,space,height
"Which is wider, and thus has more [MASK], footstool or Estrado
",width,flexibility,space,depth,room,height
"Which is wider, and thus has more [MASK], footstool or Faux-palier
",width,flexibility,pronounced,curves,depth,height
"Which is wider, and thus has more [MASK], footstool or Four
",width,flexibility,space,room,depth,height
"Which is wider, and thus has more [MASK], footstool or futon
",width,flexibility,space,rounded,wood,room
"Which is wider, and thus has more [MASK], footstool or haberdasher
",width,flexibility,branches,room,edges,space
"Which is wider, and thus has more [MASK], footstool or hanger
",width,flexibility,space,room,rope,seating
"Which is wider, and thus has more [MASK], footstool or Hatstand
",width,flexibility,space,room,seating,windows
"Which is wider, and thus has more [MASK], footstool or headrest
",width,trunk,fur,flexibility,legs,height
"Which is wider, and thus has more [MASK], footstool or Highboy
",width,flexibility,space,room,height,seating
"Which is wider, and thus has more [MASK], footstool or hutch
",width,room,roof,wood,space,grass
"Which is wider, and thus has more [MASK], footstool or icebox
",width,room,flexibility,space,seating,concrete
"Which is wider, and thus has more [MASK], footstool or Kari
",width,flexibility,room,space,depth,branches
"Which is wider, and thus has more [MASK], footstool or kast
",width,flexibility,depth,room,space,seating
"Which is wider, and thus has more [MASK], footstool or Lamp
",width,flexibility,space,depth,room,branches
"Which is wider, and thus has more [MASK], footstool or lamp
",width,light,flexibility,space,room,ventilation
"Which is wider, and thus has more [MASK], footstool or lectern
",width,seating,space,seats,windows,room
"Which is wider, and thus has more [MASK], footstool or Leito
",width,flexibility,space,depth,room,height
"Which is wider, and thus has more [MASK], footstool or Loveseat
",width,flexibility,space,branches,depth,soil
"Which is wider, and thus has more [MASK], footstool or Maçaneta
",width,flexibility,depth,branches,space,room
"Which is wider, and thus has more [MASK], footstool or Mantel
",width,flexibility,room,space,stairs,windows
"Which is wider, and thus has more [MASK], footstool or medalist
",width,flexibility,space,room,branches,depth
"Which is wider, and thus has more [MASK], footstool or Mesa
",width,flexibility,space,room,height,depth
"Which is wider, and thus has more [MASK], footstool or mirror
",width,flexibility,space,light,room,windows
"Which is wider, and thus has more [MASK], footstool or office
",width,room,space,windows,rooms,floors
"Which is wider, and thus has more [MASK], footstool or Oonjal
",width,flexibility,branches,height,pronounced,depth
"Which is wider, and thus has more [MASK], footstool or Pedestal
",width,flexibility,space,height,concrete,depth
"Which is wider, and thus has more [MASK], footstool or Pinos
",width,flexibility,space,depth,room,height
"Which is wider, and thus has more [MASK], footstool or playpen
",width,flexibility,seating,room,space,depth
"Which is wider, and thus has more [MASK], footstool or Prendedores
",width,flexibility,branches,space,depth,foliage
