Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], High chest of drawers or Door to Gothic Marriage Chest
",width,spacious,ornate,narrow,elaborate,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Doorway from the Isaac Gillet House, Painesville, Ohio
",width,spacious,ornate,elaborate,accessible,narrow
"Which is wider, and thus has more [MASK], High chest of drawers or Eames Storage Unit
",width,spacious,narrow,comfortable,ornate,compact
"Which is wider, and thus has more [MASK], High chest of drawers or entrance desk S.M.A.K. Gent
",width,spacious,comfortable,ornate,narrow,efficient
"Which is wider, and thus has more [MASK], High chest of drawers or Fire Screen and Textile Panels
",width,spacious,comfortable,ornate,elaborate,narrow
"Which is wider, and thus has more [MASK], High chest of drawers or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
",width,spacious,elaborate,ornate,than,impressive
"Which is wider, and thus has more [MASK], High chest of drawers or Gothic Marriage Chest
",width,spacious,ornate,elaborate,narrow,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Gothic Marriage Chest
",width,spacious,ornate,elaborate,narrow,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Leito de casal
",width,spacious,narrow,ornate,comfortable,elaborate
"Which is wider, and thus has more [MASK], High chest of drawers or Liège-Aachen Baroque furniture
",width,spacious,ornate,elaborate,luxurious,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Louis XVI Style Candle Bracket
",width,spacious,ornate,elaborate,comfortable,narrow
"Which is wider, and thus has more [MASK], High chest of drawers or Madame Guimard's furniture
",width,spacious,ornate,elaborate,comfortable,luxurious
"Which is wider, and thus has more [MASK], High chest of drawers or Marital stool with male and female caryatids
",width,spacious,rounded,slender,robust,narrow
"Which is wider, and thus has more [MASK], High chest of drawers or Mesa de Cavalete
",width,spacious,ornate,comfortable,narrow,luxurious
"Which is wider, and thus has more [MASK], High chest of drawers or Mesa de Centro
",width,spacious,comfortable,narrow,ornate,elaborate
"Which is wider, and thus has more [MASK], High chest of drawers or Mesa de Jogo
",width,spacious,ornate,comfortable,narrow,elaborate
"Which is wider, and thus has more [MASK], High chest of drawers or Meuble mural décoré d'ombellifères
",width,spacious,ornate,elaborate,elegant,decorative
"Which is wider, and thus has more [MASK], High chest of drawers or Miniature chair from Skyros
",width,spacious,comfortable,luxurious,ornate,elaborate
"Which is wider, and thus has more [MASK], High chest of drawers or Mirror with Ornamented Frame
",width,spacious,ornate,elaborate,decorative,slender
"Which is wider, and thus has more [MASK], High chest of drawers or Mobilio sala tavola matematica
",width,spacious,narrow,ornate,elaborate,slender
"Which is wider, and thus has more [MASK], High chest of drawers or Oak chest with biblical subjects
",width,spacious,elaborate,ornate,narrow,detailed
"Which is wider, and thus has more [MASK], High chest of drawers or Oratório de pousar
",width,spacious,ornate,narrow,elaborate,luxurious
"Which is wider, and thus has more [MASK], High chest of drawers or Oratório de pousar com grupo escultórico religioso
",width,spacious,ornate,narrow,elaborate,luxurious
"Which is wider, and thus has more [MASK], High chest of drawers or Pair of Andirons
",width,spacious,narrow,ornate,elaborate,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Pair of Armchairs
",width,spacious,comfortable,ornate,narrow,elaborate
"Which is wider, and thus has more [MASK], High chest of drawers or Pair of Bookcases
",width,spacious,narrow,ornate,elaborate,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Pair of Candle Stands
",width,spacious,narrow,ornate,elaborate,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Pair of Corner Cabinets
",width,spacious,ornate,elaborate,narrow,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Pair of Doors
",width,spacious,narrow,ornate,elaborate,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Pair of Louis XVI Style Candle Brackets
",width,spacious,ornate,elaborate,comfortable,narrow
"Which is wider, and thus has more [MASK], High chest of drawers or Pair of Panels from a Choir Stall
",width,spacious,ornate,elaborate,narrow,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Pair of Stools
",width,spacious,narrow,ornate,elaborate,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Panel from a Choir Stall
",width,spacious,ornate,elaborate,narrow,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Pansy Border Table Lamp
",width,spacious,comfortable,narrow,ornate,compact
"Which is wider, and thus has more [MASK], High chest of drawers or Peony Floor Lamp with a Bamboo Base
",width,spacious,ornate,elaborate,comfortable,narrow
"Which is wider, and thus has more [MASK], High chest of drawers or Provençal bread trough
",width,spacious,elaborate,narrow,comfortable,ornate
"Which is wider, and thus has more [MASK], High chest of drawers or Scenes of Fables
",width,spacious,ornate,elaborate,narrow,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Set of chests of the Paulista Museum
",width,spacious,ornate,elaborate,narrow,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Side Table with Everted Ends
",width,spacious,comfortable,ornate,narrow,elaborate
"Which is wider, and thus has more [MASK], High chest of drawers or Sideboard and Cellarette
",width,spacious,comfortable,ornate,elaborate,luxurious
"Which is wider, and thus has more [MASK], High chest of drawers or Small desk with folding top
",width,spacious,comfortable,compact,narrow,ornate
"Which is wider, and thus has more [MASK], High chest of drawers or Table of Don Rodrigo Calderón
",width,spacious,ornate,elaborate,narrow,comfortable
"Which is wider, and thus has more [MASK], High chest of drawers or Throne with tapestry seat
",width,spacious,ornate,comfortable,elaborate,narrow
"Which is wider, and thus has more [MASK], High chest of drawers or Transitional Side Chair
",width,spacious,narrow,comfortable,elaborate,ornate
"Which is wider, and thus has more [MASK], High chest of drawers or Upper Paneling from a Sacristy Armoire
",width,spacious,ornate,elaborate,narrow,decorative
"Which is wider, and thus has more [MASK], High chest of drawers or Wheelchair accessible seats
",width,comfortable,spacious,luxurious,accessible,compact
"Which is wider, and thus has more [MASK], Leito de casal or Arca Mala de Viagem
",width,beaches,inhabitants,streets,tributaries,branches
"Which is wider, and thus has more [MASK], Leito de casal or Arredo camera da letto
",width,seats,rooms,depth,dimensions,features
"Which is wider, and thus has more [MASK], Leito de casal or Augsburg Art Cabinet
",width,inhabitants,seats,streets,difficulty,subdivisions
"Which is wider, and thus has more [MASK], Leito de casal or Baú de viagem
",width,inhabitants,streets,tributaries,branches,beaches
"Which is wider, and thus has more [MASK], Leito de casal or Bahut-étagère la berce des près
",width,streets,inhabitants,subdivisions,tributaries,beaches
"Which is wider, and thus has more [MASK], Leito de casal or bonsai display table
",width,seats,screens,seating,options,flexibility
"Which is wider, and thus has more [MASK], Leito de casal or Box with Military Scenes from Antiquity
",width,features,characteristics,inhabitants,variation,variety
"Which is wider, and thus has more [MASK], Leito de casal or Cabide de Pé
",width,inhabitants,streets,beaches,tributaries,subdivisions
"Which is wider, and thus has more [MASK], Leito de casal or Cabinet on stand
",width,seats,seating,room,space,flexibility
"Which is wider, and thus has more [MASK], Leito de casal or Cadeira furada feminina
",width,beaches,tributaries,branches,inhabitants,vegetation
"Which is wider, and thus has more [MASK], Leito de casal or Cadeira furada masculina
",width,beaches,tributaries,inhabitants,branches,slopes
"Which is wider, and thus has more [MASK], Leito de casal or Candle Bracket Pair
",width,tributaries,inhabitants,branches,slopes,beaches
"Which is wider, and thus has more [MASK], Leito de casal or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
",width,furniture,decoration,dimensions,ornaments,detail
"Which is wider, and thus has more [MASK], Leito de casal or Cassone from the Colonna family
",width,varieties,variety,relatives,speakers,subdivisions
"Which is wider, and thus has more [MASK], Leito de casal or Cassone with Mannerist Design Elements
",width,flexibility,variety,variation,difficulty,depth
"Which is wider, and thus has more [MASK], Leito de casal or Chair or Bed Leg with the God Bes
",width,seats,inhabitants,sides,options,variation
"Which is wider, and thus has more [MASK], Leito de casal or Chest of Drawers
",width,variety,inhabitants,depth,branches,fruit
"Which is wider, and thus has more [MASK], Leito de casal or Classic Chinese furniture
",width,furniture,decoration,ornate,decorations,rooms
"Which is wider, and thus has more [MASK], Leito de casal or Commode à vantaux
",width,curves,inhabitants,dimensions,edges,branches
"Which is wider, and thus has more [MASK], Leito de casal or Confidant from the Batlló House
",width,autonomy,inhabitants,protection,speakers,freedom
"Which is wider, and thus has more [MASK], Leito de casal or Console Table Depicting Chronos, or Father Time
",width,dimensions,flexibility,options,squares,possibilities
"Which is wider, and thus has more [MASK], Leito de casal or Console Table Top
",width,inhabitants,seats,streets,tributaries,slopes
"Which is wider, and thus has more [MASK], Leito de casal or Daffodil Table Lamp
",width,varieties,fruit,variety,branches,trees
"Which is wider, and thus has more [MASK], Leito de casal or Desk and Bookcase
",width,options,curves,features,seats,squares
"Which is wider, and thus has more [MASK], Leito de casal or Door and Frame
",width,streets,inhabitants,tributaries,beaches,branches
"Which is wider, and thus has more [MASK], Leito de casal or Door to Gothic Marriage Chest
",width,depth,difficulty,flexibility,edges,branches
"Which is wider, and thus has more [MASK], Leito de casal or Doorway from the Isaac Gillet House, Painesville, Ohio
",width,access,views,entrances,exits,stairs
"Which is wider, and thus has more [MASK], Leito de casal or Eames Storage Unit
",width,seats,bays,streets,facilities,capacity
"Which is wider, and thus has more [MASK], Leito de casal or entrance desk S.M.A.K. Gent
",width,classrooms,seats,rooms,offices,entrances
"Which is wider, and thus has more [MASK], Leito de casal or Fire Screen and Textile Panels
",width,seats,options,flexibility,features,branches
"Which is wider, and thus has more [MASK], Leito de casal or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
",width,monuments,inscriptions,significance,dimensions,sculptures
"Which is wider, and thus has more [MASK], Leito de casal or Gothic Marriage Chest
",width,difficulty,inhabitants,depth,variety,branches
"Which is wider, and thus has more [MASK], Leito de casal or Gothic Marriage Chest
",width,difficulty,inhabitants,depth,variety,branches
"Which is wider, and thus has more [MASK], Leito de casal or High chest of drawers
",width,drawers,room,rooms,spacious,doors
"Which is wider, and thus has more [MASK], Leito de casal or Liège-Aachen Baroque furniture
",width,furniture,decoration,ornate,elaborate,expensive
"Which is wider, and thus has more [MASK], Leito de casal or Louis XVI Style Candle Bracket
",width,flexibility,variation,difficulty,options,depth
"Which is wider, and thus has more [MASK], Leito de casal or Madame Guimard's furniture
",width,furniture,decoration,rooms,room,decorations
"Which is wider, and thus has more [MASK], Leito de casal or Marital stool with male and female caryatids
",width,anterior,posterior,common,flexible,slender
