,Masked Sentence,Prediction
14533,"Which is wider, and thus has more [MASK], patent furniture or magazine rack
","expensive, lightweight, compact, practical, flexible"
14534,"Which is wider, and thus has more [MASK], patent furniture or Marriage Chest
","expensive, practical, convenient, efficient, luxurious"
14535,"Which is wider, and thus has more [MASK], patent furniture or Mechanical table
","expensive, furniture, convenient, comfortable, practical"
14536,"Which is wider, and thus has more [MASK], patent furniture or Medal cabinet
","expensive, practical, convenient, flexible, efficient"
14537,"Which is wider, and thus has more [MASK], patent furniture or Mesa Consolo
","expensive, furniture, luxurious, practical, efficient"
14538,"Which is wider, and thus has more [MASK], patent furniture or Mesa Criado-Mudo
","expensive, furniture, luxurious, affordable, modern"
14539,"Which is wider, and thus has more [MASK], patent furniture or Mesa Infantil
","expensive, efficient, luxurious, convenient, furniture"
14540,"Which is wider, and thus has more [MASK], patent furniture or Mesa Lavatório
","expensive, furniture, luxurious, affordable, practical"
14541,"Which is wider, and thus has more [MASK], patent furniture or Mesa: Criado-Mudo
","expensive, common, modern, luxurious, furniture"
14542,"Which is wider, and thus has more [MASK], patent furniture or Ming-style furniture
","expensive, modern, decorative, luxurious, ornate"
14543,"Which is wider, and thus has more [MASK], patent furniture or mobile shelving
","expensive, flexible, efficient, convenient, compact"
14544,"Which is wider, and thus has more [MASK], patent furniture or Mobilio Biblioteca
","expensive, furniture, luxurious, spacious, rooms"
14545,"Which is wider, and thus has more [MASK], patent furniture or Namban screen
","expensive, flexible, comfortable, decorative, ornate"
14546,"Which is wider, and thus has more [MASK], patent furniture or office furniture
","expensive, common, furniture, practical, efficient"
14547,"Which is wider, and thus has more [MASK], patent furniture or Ornamental Panel
","expensive, decorative, elaborate, ornate, common"
14548,"Which is wider, and thus has more [MASK], patent furniture or Overmantel Mirror
","expensive, efficient, practical, elaborate, luxurious"
14549,"Which is wider, and thus has more [MASK], patent furniture or park furniture
","expensive, furniture, common, modern, practical"
14550,"Which is wider, and thus has more [MASK], patent furniture or Pier Mirror
","expensive, practical, furniture, efficient, convenient"
14551,"Which is wider, and thus has more [MASK], patent furniture or Pier table
","expensive, convenient, furniture, comfortable, practical"
14552,"Which is wider, and thus has more [MASK], patent furniture or pilgrim furniture
","expensive, common, practical, efficient, modern"
14553,"Which is wider, and thus has more [MASK], patent furniture or plastic furniture
","expensive, flexible, common, efficient, practical"
14554,"Which is wider, and thus has more [MASK], patent furniture or portable counter
","expensive, portable, convenient, practical, efficient"
14555,"Which is wider, and thus has more [MASK], patent furniture or Preguiceiro Infantil
","expensive, luxurious, furniture, modern, spacious"
14556,"Which is wider, and thus has more [MASK], patent furniture or Prestige Chair
","expensive, furniture, luxurious, decorative, practical"
14557,"Which is wider, and thus has more [MASK], patent furniture or Provençal breadbox
","expensive, luxurious, comfortable, flexible, convenient"
14558,"Which is wider, and thus has more [MASK], patent furniture or ready-to-assemble furniture
","expensive, affordable, efficient, flexible, practical"
14559,"Which is wider, and thus has more [MASK], patent furniture or Rolltop desk
","expensive, comfortable, luxurious, spacious, efficient"
14560,"Which is wider, and thus has more [MASK], patent furniture or room divider
","expensive, comfortable, efficient, room, spacious"
14561,"Which is wider, and thus has more [MASK], patent furniture or Rotated Rectangle
","expensive, flexible, decorative, ornate, compact"
14562,"Which is wider, and thus has more [MASK], patent furniture or Round table
","expensive, furniture, convenient, comfortable, practical"
14563,"Which is wider, and thus has more [MASK], patent furniture or roundback armchair
","expensive, comfortable, luxurious, lightweight, compact"
14564,"Which is wider, and thus has more [MASK], patent furniture or rustic furniture
","expensive, luxurious, decorative, comfortable, elaborate"
14565,"Which is wider, and thus has more [MASK], patent furniture or Sankheda furniture
","expensive, common, luxurious, efficient, furniture"
14566,"Which is wider, and thus has more [MASK], patent furniture or school furniture
","expensive, common, practical, furniture, affordable"
14567,"Which is wider, and thus has more [MASK], patent furniture or secretary desk
","furniture, expensive, room, comfortable, rooms"
14568,"Which is wider, and thus has more [MASK], patent furniture or sex furniture
","expensive, luxurious, practical, furniture, common"
14569,"Which is wider, and thus has more [MASK], patent furniture or Shanghai-style furniture
","expensive, modern, decorative, luxurious, common"
14570,"Which is wider, and thus has more [MASK], patent furniture or shop furniture
","expensive, practical, common, convenient, efficient"
14571,"Which is wider, and thus has more [MASK], patent furniture or shop shelve
","expensive, practical, convenient, common, efficient"
14572,"Which is wider, and thus has more [MASK], patent furniture or Side Chair
","expensive, furniture, practical, convenient, flexible"
14573,"Which is wider, and thus has more [MASK], patent furniture or Snuff Tablet
","expensive, convenient, furniture, comfortable, common"
14574,"Which is wider, and thus has more [MASK], patent furniture or Spindle-back armchair
","comfortable, expensive, luxurious, flexible, lightweight"
14575,"Which is wider, and thus has more [MASK], patent furniture or Spoon racks
","expensive, comfortable, flexible, spacious, efficient"
14576,"Which is wider, and thus has more [MASK], patent furniture or Standing aid
","expensive, practical, convenient, efficient, flexible"
14577,"Which is wider, and thus has more [MASK], patent furniture or street furniture
","expensive, furniture, common, affordable, practical"
14578,"Which is wider, and thus has more [MASK], patent furniture or support furniture
","expensive, flexible, lightweight, practical, efficient"
14579,"Which is wider, and thus has more [MASK], patent furniture or Suzhou-style furniture
","expensive, luxurious, modern, traditional, common"
14580,"Which is wider, and thus has more [MASK], patent furniture or Table Desk
","expensive, furniture, practical, convenient, efficient"
14581,"Which is wider, and thus has more [MASK], patent furniture or table toilet
","expensive, furniture, comfortable, convenient, luxurious"
14582,"Which is wider, and thus has more [MASK], patent furniture or Tall-case Clock
","expensive, compact, flexible, lightweight, practical"
14583,"Which is wider, and thus has more [MASK], patent furniture or Tall Clock
","expensive, furniture, practical, efficient, luxurious"
14584,"Which is wider, and thus has more [MASK], patent furniture or Tambour Desk
","expensive, luxurious, affordable, furniture, efficient"
14585,"Which is wider, and thus has more [MASK], patent furniture or Tea Table
","expensive, practical, convenient, efficient, furniture"
14586,"Which is wider, and thus has more [MASK], patent furniture or teacher's desk
","expensive, comfortable, spacious, furniture, convenient"
14587,"Which is wider, and thus has more [MASK], patent furniture or tool board
","expensive, furniture, practical, flexible, convenient"
14588,"Which is wider, and thus has more [MASK], patent furniture or towel rack
","expensive, furniture, convenient, comfortable, flexible"
14589,"Which is wider, and thus has more [MASK], patent furniture or Tripod Brazier
","expensive, luxurious, affordable, furniture, efficient"
14590,"Which is wider, and thus has more [MASK], patent furniture or Ulm stool
","expensive, furniture, practical, convenient, comfortable"
14591,"Which is wider, and thus has more [MASK], patent furniture or umbrella holder
","expensive, furniture, common, accessories, flexibility"
14592,"Which is wider, and thus has more [MASK], patent furniture or UP series
","expensive, practical, efficient, common, flexible"
14593,"Which is wider, and thus has more [MASK], patent furniture or Wall Bracket
","expensive, practical, furniture, convenient, efficient"
14594,"Which is wider, and thus has more [MASK], patent furniture or Wall Clock
","expensive, furniture, practical, convenient, efficient"
14595,"Which is wider, and thus has more [MASK], patent furniture or wall rack
","expensive, furniture, comfortable, flexible, decorative"
14596,"Which is wider, and thus has more [MASK], patent furniture or Waterfall furniture
","expensive, common, efficient, practical, flexible"
14597,"Which is wider, and thus has more [MASK], patent furniture or Wooden Casket
","expensive, luxurious, furniture, convenient, elaborate"
14598,"Which is wider, and thus has more [MASK], patent furniture or Work Table
","expensive, practical, furniture, convenient, efficient"
14599,"Which is wider, and thus has more [MASK], patent furniture or worship furniture
","expensive, practical, common, efficient, decorative"
