,Masked Sentence,Prediction
6004,"Which is wider, and thus has more [MASK], Enzi or bonnetière
","curves, skirts, rounded, sleeves, width"
6005,"Which is wider, and thus has more [MASK], Enzi or Bookcase
","rounded, vowels, consonants, edges, pronounced"
6006,"Which is wider, and thus has more [MASK], Enzi or Cômoda
","vowels, consonants, branches, edges, subdivisions"
6007,"Which is wider, and thus has more [MASK], Enzi or Cômoda-Lavatório
","subdivisions, branches, inhabitants, dialects, tributaries"
6008,"Which is wider, and thus has more [MASK], Enzi or Cabide
","flexibility, edges, flexible, layers, rings"
6009,"Which is wider, and thus has more [MASK], Enzi or Cabinet
","vowels, consonants, edges, curves, flexibility"
6010,"Which is wider, and thus has more [MASK], Enzi or cabinet-library
","libraries, library, rooms, furniture, modern"
6011,"Which is wider, and thus has more [MASK], Enzi or cabinetry
","furniture, shops, cabinets, rooms, departments"
6012,"Which is wider, and thus has more [MASK], Enzi or Cabinet-vitrine
","soluble, sodium, α, potent, zinc"
6013,"Which is wider, and thus has more [MASK], Enzi or Cama
","vowels, consonants, subdivisions, branches, tributaries"
6014,"Which is wider, and thus has more [MASK], Enzi or Candelabrum
","branches, horns, edges, squares, holes"
6015,"Which is wider, and thus has more [MASK], Enzi or Candlestick
","curves, holes, edges, flexibility, branches"
6016,"Which is wider, and thus has more [MASK], Enzi or Candlesticks
","holes, rounded, handles, strings, squares"
6017,"Which is wider, and thus has more [MASK], Enzi or caning
","vowels, flexibility, consonants, edges, variation"
6018,"Which is wider, and thus has more [MASK], Enzi or canterbury
","vowels, branches, consonants, edges, curves"
6019,"Which is wider, and thus has more [MASK], Enzi or Casket
","vowels, consonants, variants, varieties, speakers"
6020,"Which is wider, and thus has more [MASK], Enzi or Cellarette
","seats, varieties, subdivisions, branches, layers"
6021,"Which is wider, and thus has more [MASK], Enzi or chair
","seats, chairs, seating, legs, flexibility"
6022,"Which is wider, and thus has more [MASK], Enzi or chest
","sides, rounded, holes, ears, width"
6023,"Which is wider, and thus has more [MASK], Enzi or chesterfield
","seats, curves, subdivisions, sides, edges"
6024,"Which is wider, and thus has more [MASK], Enzi or Chest-on-Chest
","pronounced, variation, narrow, edges, rounded"
6025,"Which is wider, and thus has more [MASK], Enzi or chifforobe
","vowels, consonants, varieties, edges, branches"
6026,"Which is wider, and thus has more [MASK], Enzi or chigaidana
","vowels, consonants, branches, edges, curves"
6027,"Which is wider, and thus has more [MASK], Enzi or Clock
","vowels, consonants, edges, curves, flexibility"
6028,"Which is wider, and thus has more [MASK], Enzi or closet
","edges, vowels, layers, flexibility, curves"
6029,"Which is wider, and thus has more [MASK], Enzi or closet-showcase
","elaborate, flexible, narrow, compact, dense"
6030,"Which is wider, and thus has more [MASK], Enzi or coffin
","vowels, curves, consonants, edges, layers"
6031,"Which is wider, and thus has more [MASK], Enzi or Cofre
","vowels, consonants, edges, subdivisions, varieties"
6032,"Which is wider, and thus has more [MASK], Enzi or Commode
","flexibility, edges, channels, lobes, holes"
6033,"Which is wider, and thus has more [MASK], Enzi or conversadeira
","subdivisions, branches, speakers, dialects, options"
6034,"Which is wider, and thus has more [MASK], Enzi or couch
","edges, vowels, consonants, layers, curves"
6035,"Which is wider, and thus has more [MASK], Enzi or counter
","edges, curves, flexibility, vowels, squares"
6036,"Which is wider, and thus has more [MASK], Enzi or countertop
","rounded, squares, square, edges, flexibility"
6037,"Which is wider, and thus has more [MASK], Enzi or Cupboard
","flexibility, rounded, fins, depth, edges"
6038,"Which is wider, and thus has more [MASK], Enzi or desk
","curves, edges, vowels, flexibility, consonants"
6039,"Which is wider, and thus has more [MASK], Enzi or Dossel
","edges, curves, vowels, vertices, squares"
6040,"Which is wider, and thus has more [MASK], Enzi or Dressers
","curves, vowels, speakers, seats, holes"
6041,"Which is wider, and thus has more [MASK], Enzi or duchess
","vowels, variants, variations, subdivisions, sisters"
6042,"Which is wider, and thus has more [MASK], Enzi or Escrivaninha
","branches, vowels, subdivisions, tributaries, varieties"
6043,"Which is wider, and thus has more [MASK], Enzi or Estalo
","subdivisions, vowels, edges, curves, pronounced"
6044,"Which is wider, and thus has more [MASK], Enzi or Estante
","vowels, edges, consonants, curves, subdivisions"
6045,"Which is wider, and thus has more [MASK], Enzi or Estrado
","vowels, subdivisions, consonants, curves, edges"
6046,"Which is wider, and thus has more [MASK], Enzi or Faux-palier
","curves, edges, squares, subdivisions, varieties"
6047,"Which is wider, and thus has more [MASK], Enzi or footstool
","flexibility, layers, pronounced, edges, holes"
6048,"Which is wider, and thus has more [MASK], Enzi or Four
","vowels, consonants, edges, curves, flexibility"
6049,"Which is wider, and thus has more [MASK], Enzi or futon
","vowels, consonants, rounded, edges, flexibility"
6050,"Which is wider, and thus has more [MASK], Enzi or haberdasher
","edges, vowels, layers, consonants, flexibility"
6051,"Which is wider, and thus has more [MASK], Enzi or hanger
","flexibility, rope, edges, hooks, handles"
6052,"Which is wider, and thus has more [MASK], Enzi or Hatstand
","vowels, consonants, edges, curves, layers"
6053,"Which is wider, and thus has more [MASK], Enzi or headrest
","fur, rounded, fins, ears, hair"
6054,"Which is wider, and thus has more [MASK], Enzi or Highboy
","vowels, consonants, edges, curves, pronounced"
6055,"Which is wider, and thus has more [MASK], Enzi or hutch
","holes, branches, edges, layers, depth"
6056,"Which is wider, and thus has more [MASK], Enzi or icebox
","flexibility, holes, layers, foam, meat"
6057,"Which is wider, and thus has more [MASK], Enzi or Kari
","vowels, consonants, subdivisions, varieties, speakers"
6058,"Which is wider, and thus has more [MASK], Enzi or kast
","vowels, consonants, dialects, speakers, edges"
6059,"Which is wider, and thus has more [MASK], Enzi or Lamp
","vowels, consonants, edges, curves, layers"
6060,"Which is wider, and thus has more [MASK], Enzi or lamp
","edges, holes, aperture, light, depth"
6061,"Which is wider, and thus has more [MASK], Enzi or lectern
","seats, columns, seating, spaces, windows"
6062,"Which is wider, and thus has more [MASK], Enzi or Leito
","vowels, consonants, curves, edges, subdivisions"
6063,"Which is wider, and thus has more [MASK], Enzi or Loveseat
","vowels, edges, layers, pronounced, consonants"
6064,"Which is wider, and thus has more [MASK], Enzi or Maçaneta
","vowels, subdivisions, branches, consonants, varieties"
6065,"Which is wider, and thus has more [MASK], Enzi or Mantel
","vowels, speakers, consonants, subdivisions, dialects"
6066,"Which is wider, and thus has more [MASK], Enzi or medalist
","vowels, consonants, edges, curves, layers"
6067,"Which is wider, and thus has more [MASK], Enzi or Mesa
","vowels, consonants, edges, curves, flexibility"
6068,"Which is wider, and thus has more [MASK], Enzi or mirror
","edges, mirrors, lenses, curves, symmetry"
6069,"Which is wider, and thus has more [MASK], Enzi or office
","shops, offices, departments, rooms, seats"
6070,"Which is wider, and thus has more [MASK], Enzi or Oonjal
","vowels, consonants, dialects, subdivisions, speakers"
6071,"Which is wider, and thus has more [MASK], Enzi or Pedestal
","rounded, curves, squares, edges, sides"
6072,"Which is wider, and thus has more [MASK], Enzi or Pinos
","vowels, consonants, subdivisions, varieties, branches"
6073,"Which is wider, and thus has more [MASK], Enzi or playpen
","flexibility, edges, depth, variation, players"
6074,"Which is wider, and thus has more [MASK], Enzi or Prendedores
","vowels, branches, subdivisions, consonants, edges"
6075,"Which is wider, and thus has more [MASK], Enzi or psyche
","depth, flexibility, complexity, personality, dimensions"
6076,"Which is wider, and thus has more [MASK], Enzi or radiogram
","dots, contrast, wavelength, channels, sensitivity"
6077,"Which is wider, and thus has more [MASK], Enzi or Rahle
","vowels, consonants, edges, subdivisions, tributaries"
6078,"Which is wider, and thus has more [MASK], Enzi or Screen
","vowels, consonants, edges, curves, flexibility"
6079,"Which is wider, and thus has more [MASK], Enzi or Screen
","vowels, consonants, edges, curves, flexibility"
6080,"Which is wider, and thus has more [MASK], Enzi or seat
","seats, seating, flexibility, room, seat"
6081,"Which is wider, and thus has more [MASK], Enzi or Seating
","flexibility, edges, curves, vowels, pronounced"
6082,"Which is wider, and thus has more [MASK], Enzi or Secretary
","vowels, consonants, edges, curves, flexibility"
6083,"Which is wider, and thus has more [MASK], Enzi or Secretary-bookcase
","rounded, compact, pages, flexible, narrow"
6084,"Which is wider, and thus has more [MASK], Enzi or Settee
","vowels, edges, curves, consonants, flexibility"
6085,"Which is wider, and thus has more [MASK], Enzi or shelf
","depth, rounded, flexibility, layers, edges"
6086,"Which is wider, and thus has more [MASK], Enzi or Sideboard
","flexibility, fins, edges, rounded, depth"
6087,"Which is wider, and thus has more [MASK], Enzi or Sofa
","vowels, consonants, varieties, subdivisions, speakers"
6088,"Which is wider, and thus has more [MASK], Enzi or spalliera
","branches, curves, vowels, subdivisions, horns"
6089,"Which is wider, and thus has more [MASK], Enzi or stand
","edges, flexibility, curves, depth, vowels"
6090,"Which is wider, and thus has more [MASK], Enzi or Stool
","edges, layers, vowels, curves, flexibility"
6091,"Which is wider, and thus has more [MASK], Enzi or Tủ
","vowels, consonants, edges, curves, pronounced"
6092,"Which is wider, and thus has more [MASK], Enzi or Tête-à-tête
","varieties, pronounced, subdivisions, dialects, branches"
6093,"Which is wider, and thus has more [MASK], Enzi or table
","edges, curves, rows, squares, vowels"
6094,"Which is wider, and thus has more [MASK], Enzi or Tapchan
","vowels, consonants, edges, variants, branches"
6095,"Which is wider, and thus has more [MASK], Enzi or Trapeza
","vowels, curves, consonants, subdivisions, branches"
6096,"Which is wider, and thus has more [MASK], Enzi or tripod
","edges, holes, rounded, curves, flexibility"
6097,"Which is wider, and thus has more [MASK], Enzi or Vitrina
","vowels, consonants, subdivisions, depth, flexibility"
6098,"Which is wider, and thus has more [MASK], Enzi or vitrine
","soluble, sodium, salts, zinc, proteins"
6099,"Which is wider, and thus has more [MASK], Enzi or Voyeuse
","vowels, subdivisions, variants, consonants, branches"
6100,"Which is wider, and thus has more [MASK], Enzi or Wardrobe
","vowels, edges, curves, flexibility, layers"
6101,"Which is wider, and thus has more [MASK], Enzi or washstand
","toilets, sinks, holes, seats, decoration"
6102,"Which is wider, and thus has more [MASK], Escrivaninha or Étagère
","inhabitants, subdivisions, branches, beaches, curves"
6103,"Which is wider, and thus has more [MASK], Escrivaninha or accoudoir
","branches, curves, depth, flexibility, seats"
6104,"Which is wider, and thus has more [MASK], Escrivaninha or Andiron
","branches, tributaries, inhabitants, beaches, subdivisions"
6105,"Which is wider, and thus has more [MASK], Escrivaninha or Arca
","branches, tributaries, inhabitants, subdivisions, depth"
6106,"Which is wider, and thus has more [MASK], Escrivaninha or arcaz
","branches, curves, depth, vegetation, flowers"
6107,"Which is wider, and thus has more [MASK], Escrivaninha or Argolas
","inhabitants, beaches, streets, branches, bays"
6108,"Which is wider, and thus has more [MASK], Escrivaninha or Armário
","inhabitants, beaches, streets, subdivisions, branches"
6109,"Which is wider, and thus has more [MASK], Escrivaninha or Armchair
","curves, branches, flexibility, depth, seats"
6110,"Which is wider, and thus has more [MASK], Escrivaninha or armrest
","branches, curves, flexibility, width, depth"
6111,"Which is wider, and thus has more [MASK], Escrivaninha or Athénienne
","inhabitants, subdivisions, branches, beaches, tributaries"
6112,"Which is wider, and thus has more [MASK], Escrivaninha or Baú
","branches, inhabitants, subdivisions, curves, tributaries"
6113,"Which is wider, and thus has more [MASK], Escrivaninha or bank
","branches, shops, facilities, banks, subdivisions"
